DATA;SEDE;TIPO PS;NUMERO ACCESSI
18/11/2021;S. Fermo;PS Ostetrico-Ginecologico;22
18/11/2021;S. Fermo;PS Pediatrico;47
19/11/2021;Cantù;PS Generale;49
19/11/2021;Cantù;PS Pediatrico;16
19/11/2021;Menaggio;PS Generale;17
19/11/2021;S. Fermo;PS Generale;99
19/11/2021;S. Fermo;PS Ostetrico-Ginecologico;20
19/11/2021;S. Fermo;PS Pediatrico;42
20/11/2021;Cantù;PS Generale;44
20/11/2021;Cantù;PS Pediatrico;17
20/11/2021;Menaggio;PS Generale;9
20/11/2021;S. Fermo;PS Generale;86
20/11/2021;S. Fermo;PS Ostetrico-Ginecologico;13
20/11/2021;S. Fermo;PS Pediatrico;59
21/11/2021;Cantù;PS Generale;55
21/11/2021;Cantù;PS Pediatrico;12
21/11/2021;Menaggio;PS Generale;24
21/11/2021;S. Fermo;PS Generale;93
21/11/2021;S. Fermo;PS Ostetrico-Ginecologico;16
21/11/2021;S. Fermo;PS Pediatrico;60
22/11/2021;Cantù;PS Generale;60
22/11/2021;Cantù;PS Pediatrico;4
22/11/2021;Menaggio;PS Generale;21
22/11/2021;S. Fermo;PS Generale;93
22/11/2021;S. Fermo;PS Ostetrico-Ginecologico;21
22/11/2021;S. Fermo;PS Pediatrico;50
23/11/2021;Cantù;PS Generale;56
23/11/2021;Cantù;PS Pediatrico;13
23/11/2021;Menaggio;PS Generale;18
23/11/2021;S. Fermo;PS Generale;99
23/11/2021;S. Fermo;PS Ostetrico-Ginecologico;22
23/11/2021;S. Fermo;PS Pediatrico;29
24/11/2021;Cantù;PS Generale;44
24/11/2021;Cantù;PS Pediatrico;12
24/11/2021;Menaggio;PS Generale;28
24/11/2021;S. Fermo;PS Generale;97
24/11/2021;S. Fermo;PS Ostetrico-Ginecologico;26
24/11/2021;S. Fermo;PS Pediatrico;53
25/11/2021;Cantù;PS Generale;47
25/11/2021;Cantù;PS Pediatrico;10
25/11/2021;Menaggio;PS Generale;16
25/11/2021;S. Fermo;PS Generale;104
25/11/2021;S. Fermo;PS Ostetrico-Ginecologico;14
25/11/2021;S. Fermo;PS Pediatrico;44
26/11/2021;Cantù;PS Generale;50
26/11/2021;Cantù;PS Pediatrico;9
26/11/2021;Menaggio;PS Generale;17
26/11/2021;S. Fermo;PS Generale;105
26/11/2021;S. Fermo;PS Ostetrico-Ginecologico;24
26/11/2021;S. Fermo;PS Pediatrico;44
27/11/2021;Cantù;PS Generale;48
27/11/2021;Cantù;PS Pediatrico;9
27/11/2021;Menaggio;PS Generale;15
27/11/2021;S. Fermo;PS Generale;99
27/11/2021;S. Fermo;PS Ostetrico-Ginecologico;18
27/11/2021;S. Fermo;PS Pediatrico;49
28/11/2021;Cantù;PS Generale;43
28/11/2021;Cantù;PS Pediatrico;14
28/11/2021;Menaggio;PS Generale;12
28/11/2021;S. Fermo;PS Generale;102
28/11/2021;S. Fermo;PS Ostetrico-Ginecologico;11
28/11/2021;S. Fermo;PS Pediatrico;43
29/11/2021;Cantù;PS Generale;48
29/11/2021;Cantù;PS Pediatrico;11
29/11/2021;Menaggio;PS Generale;24
29/11/2021;S. Fermo;PS Generale;105
29/11/2021;S. Fermo;PS Ostetrico-Ginecologico;19
29/11/2021;S. Fermo;PS Pediatrico;35
30/11/2021;Cantù;PS Generale;40
30/11/2021;Cantù;PS Pediatrico;7
30/11/2021;Menaggio;PS Generale;13
30/11/2021;S. Fermo;PS Generale;102
30/11/2021;S. Fermo;PS Ostetrico-Ginecologico;11
30/11/2021;S. Fermo;PS Pediatrico;35
01/12/2021;Cantù;PS Generale;45
01/12/2021;Cantù;PS Pediatrico;8
01/12/2021;Menaggio;PS Generale;11
01/12/2021;S. Fermo;PS Generale;93
01/12/2021;S. Fermo;PS Ostetrico-Ginecologico;17
01/12/2021;S. Fermo;PS Pediatrico;37
02/12/2021;Cantù;PS Generale;42
02/12/2021;Cantù;PS Pediatrico;10
02/12/2021;Menaggio;PS Generale;14
02/12/2021;S. Fermo;PS Generale;110
02/12/2021;S. Fermo;PS Ostetrico-Ginecologico;17
02/12/2021;S. Fermo;PS Pediatrico;39
03/12/2021;Cantù;PS Generale;39
03/12/2021;Cantù;PS Pediatrico;7
03/12/2021;Menaggio;PS Generale;16
03/12/2021;S. Fermo;PS Generale;97
03/12/2021;S. Fermo;PS Ostetrico-Ginecologico;22
03/12/2021;S. Fermo;PS Pediatrico;30
04/12/2021;Cantù;PS Generale;51
04/12/2021;Cantù;PS Pediatrico;13
04/12/2021;Menaggio;PS Generale;9
04/12/2021;S. Fermo;PS Generale;114
04/12/2021;S. Fermo;PS Ostetrico-Ginecologico;15
04/12/2021;S. Fermo;PS Pediatrico;36
05/12/2021;Cantù;PS Generale;50
05/12/2021;Cantù;PS Pediatrico;15
05/12/2021;Menaggio;PS Generale;10
05/12/2021;S. Fermo;PS Generale;94
05/12/2021;S. Fermo;PS Ostetrico-Ginecologico;15
05/12/2021;S. Fermo;PS Pediatrico;45
06/12/2021;Cantù;PS Generale;68
06/12/2021;Cantù;PS Pediatrico;7
06/12/2021;Menaggio;PS Generale;28
06/12/2021;S. Fermo;PS Generale;120
06/12/2021;S. Fermo;PS Ostetrico-Ginecologico;20
06/12/2021;S. Fermo;PS Pediatrico;43
07/12/2021;Cantù;PS Generale;40
07/12/2021;Cantù;PS Pediatrico;6
07/12/2021;Menaggio;PS Generale;19
07/12/2021;S. Fermo;PS Generale;90
07/12/2021;S. Fermo;PS Ostetrico-Ginecologico;23
07/12/2021;S. Fermo;PS Pediatrico;23
08/12/2021;Cantù;PS Generale;51
08/12/2021;Cantù;PS Pediatrico;5
08/12/2021;Menaggio;PS Generale;7
08/12/2021;S. Fermo;PS Generale;74
08/12/2021;S. Fermo;PS Ostetrico-Ginecologico;19
08/12/2021;S. Fermo;PS Pediatrico;30
09/12/2021;Cantù;PS Generale;43
09/12/2021;Cantù;PS Pediatrico;11
09/12/2021;Menaggio;PS Generale;21
09/12/2021;S. Fermo;PS Generale;113
09/12/2021;S. Fermo;PS Ostetrico-Ginecologico;17
09/12/2021;S. Fermo;PS Pediatrico;24
10/12/2021;Cantù;PS Generale;39
10/12/2021;Cantù;PS Pediatrico;9
10/12/2021;Menaggio;PS Generale;18
10/12/2021;S. Fermo;PS Generale;86
10/12/2021;S. Fermo;PS Ostetrico-Ginecologico;19
10/12/2021;S. Fermo;PS Pediatrico;31
11/12/2021;Cantù;PS Generale;33
11/12/2021;Cantù;PS Pediatrico;4
11/12/2021;Menaggio;PS Generale;17
11/12/2021;S. Fermo;PS Generale;102
11/12/2021;S. Fermo;PS Ostetrico-Ginecologico;12
11/12/2021;S. Fermo;PS Pediatrico;23
12/12/2021;Cantù;PS Generale;39
12/12/2021;Cantù;PS Pediatrico;7
12/12/2021;Menaggio;PS Generale;18
12/12/2021;S. Fermo;PS Generale;88
12/12/2021;S. Fermo;PS Ostetrico-Ginecologico;14
12/12/2021;S. Fermo;PS Pediatrico;33
13/12/2021;Cantù;PS Generale;54
13/12/2021;Cantù;PS Pediatrico;13
13/12/2021;Menaggio;PS Generale;22
13/12/2021;S. Fermo;PS Generale;118
13/12/2021;S. Fermo;PS Ostetrico-Ginecologico;22
13/12/2021;S. Fermo;PS Pediatrico;39
14/12/2021;Cantù;PS Generale;41
14/12/2021;Cantù;PS Pediatrico;8
14/12/2021;Menaggio;PS Generale;17
14/12/2021;S. Fermo;PS Generale;106
14/12/2021;S. Fermo;PS Ostetrico-Ginecologico;19
14/12/2021;S. Fermo;PS Pediatrico;32
15/12/2021;Cantù;PS Generale;52
15/12/2021;Cantù;PS Pediatrico;8
15/12/2021;Menaggio;PS Generale;20
15/12/2021;S. Fermo;PS Generale;91
15/12/2021;S. Fermo;PS Ostetrico-Ginecologico;26
15/12/2021;S. Fermo;PS Pediatrico;45
16/12/2021;Cantù;PS Generale;54
16/12/2021;Cantù;PS Pediatrico;7
16/12/2021;Menaggio;PS Generale;14
16/12/2021;S. Fermo;PS Generale;103
16/12/2021;S. Fermo;PS Ostetrico-Ginecologico;21
16/12/2021;S. Fermo;PS Pediatrico;28
17/12/2021;Cantù;PS Generale;39
17/12/2021;Cantù;PS Pediatrico;4
17/12/2021;Menaggio;PS Generale;18
17/12/2021;S. Fermo;PS Generale;105
17/12/2021;S. Fermo;PS Ostetrico-Ginecologico;19
17/12/2021;S. Fermo;PS Pediatrico;31
18/12/2021;Cantù;PS Generale;47
18/12/2021;Cantù;PS Pediatrico;7
18/12/2021;Menaggio;PS Generale;15
18/12/2021;Menaggio;PS Pediatrico;1
18/12/2021;S. Fermo;PS Generale;97
18/12/2021;S. Fermo;PS Ostetrico-Ginecologico;15
18/12/2021;S. Fermo;PS Pediatrico;46
19/12/2021;Cantù;PS Generale;37
19/12/2021;Cantù;PS Pediatrico;6
19/12/2021;Menaggio;PS Generale;15
19/12/2021;S. Fermo;PS Generale;97
19/12/2021;S. Fermo;PS Ostetrico-Ginecologico;9
19/12/2021;S. Fermo;PS Pediatrico;36
20/12/2021;Cantù;PS Generale;50
20/12/2021;Cantù;PS Pediatrico;11
20/12/2021;Menaggio;PS Generale;19
20/12/2021;S. Fermo;PS Generale;103
20/12/2021;S. Fermo;PS Ostetrico-Ginecologico;20
20/12/2021;S. Fermo;PS Pediatrico;33
21/12/2021;Cantù;PS Generale;44
21/12/2021;Cantù;PS Pediatrico;8
21/12/2021;Menaggio;PS Generale;16
21/12/2021;S. Fermo;PS Generale;104
21/12/2021;S. Fermo;PS Ostetrico-Ginecologico;18
21/12/2021;S. Fermo;PS Pediatrico;23
22/12/2021;Cantù;PS Generale;58
22/12/2021;Cantù;PS Pediatrico;5
22/12/2021;Menaggio;PS Generale;11
22/12/2021;S. Fermo;PS Generale;127
22/12/2021;S. Fermo;PS Ostetrico-Ginecologico;20
22/12/2021;S. Fermo;PS Pediatrico;21
23/12/2021;Cantù;PS Generale;55
23/12/2021;Cantù;PS Pediatrico;7
23/12/2021;Menaggio;PS Generale;7
23/12/2021;S. Fermo;PS Generale;86
23/12/2021;S. Fermo;PS Ostetrico-Ginecologico;22
23/12/2021;S. Fermo;PS Pediatrico;30
24/12/2021;Cantù;PS Generale;53
24/12/2021;Cantù;PS Pediatrico;9
24/12/2021;Menaggio;PS Generale;18
24/12/2021;S. Fermo;PS Generale;110
24/12/2021;S. Fermo;PS Ostetrico-Ginecologico;20
24/12/2021;S. Fermo;PS Pediatrico;32
25/12/2021;Cantù;PS Generale;56
25/12/2021;Cantù;PS Pediatrico;10
25/12/2021;Menaggio;PS Generale;14
25/12/2021;S. Fermo;PS Generale;78
25/12/2021;S. Fermo;PS Ostetrico-Ginecologico;12
25/12/2021;S. Fermo;PS Pediatrico;34
26/12/2021;Cantù;PS Generale;44
26/12/2021;Cantù;PS Pediatrico;8
26/12/2021;Menaggio;PS Generale;10
26/12/2021;S. Fermo;PS Generale;98
26/12/2021;S. Fermo;PS Ostetrico-Ginecologico;12
26/12/2021;S. Fermo;PS Pediatrico;33
27/12/2021;Cantù;PS Generale;65
27/12/2021;Cantù;PS Pediatrico;10
27/12/2021;Menaggio;PS Generale;28
27/12/2021;S. Fermo;PS Generale;123
27/12/2021;S. Fermo;PS Ostetrico-Ginecologico;20
27/12/2021;S. Fermo;PS Pediatrico;27
28/12/2021;Cantù;PS Generale;46
28/12/2021;Cantù;PS Pediatrico;3
28/12/2021;Menaggio;PS Generale;16
28/12/2021;S. Fermo;PS Generale;96
28/12/2021;S. Fermo;PS Ostetrico-Ginecologico;26
28/12/2021;S. Fermo;PS Pediatrico;35
29/12/2021;Cantù;PS Generale;47
29/12/2021;Cantù;PS Pediatrico;7
29/12/2021;Menaggio;PS Generale;19
29/12/2021;S. Fermo;PS Generale;103
29/12/2021;S. Fermo;PS Ostetrico-Ginecologico;25
29/12/2021;S. Fermo;PS Pediatrico;32
30/12/2021;Cantù;PS Generale;56
30/12/2021;Cantù;PS Pediatrico;5
30/12/2021;Menaggio;PS Generale;19
30/12/2021;S. Fermo;PS Generale;99
30/12/2021;S. Fermo;PS Ostetrico-Ginecologico;18
30/12/2021;S. Fermo;PS Pediatrico;23
31/12/2021;Cantù;PS Generale;37
31/12/2021;Cantù;PS Pediatrico;5
31/12/2021;Menaggio;PS Generale;13
31/12/2021;S. Fermo;PS Generale;61
31/12/2021;S. Fermo;PS Ostetrico-Ginecologico;13
31/12/2021;S. Fermo;PS Pediatrico;23
